Four Hops 16byte Packet RX/TX 2.4G/2.5G AVG Gain 47 
PING 192.168.200.109 (192.168.200.109) 16(44) bytes of data.
24 bytes from 192.168.200.109: icmp_seq=52 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=56 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=57 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=59 ttl=64 time=52.2 ms
24 bytes from 192.168.200.109: icmp_seq=61 ttl=64 time=51.2 ms
24 bytes from 192.168.200.109: icmp_seq=63 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=66 ttl=64 time=51.7 ms
24 bytes from 192.168.200.109: icmp_seq=68 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=70 ttl=64 time=52.3 ms
24 bytes from 192.168.200.109: icmp_seq=71 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=73 ttl=64 time=59.3 ms
24 bytes from 192.168.200.109: icmp_seq=74 ttl=64 time=52.3 ms
24 bytes from 192.168.200.109: icmp_seq=75 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=76 ttl=64 time=52.2 ms
24 bytes from 192.168.200.109: icmp_seq=77 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=78 ttl=64 time=58.9 ms
24 bytes from 192.168.200.109: icmp_seq=79 ttl=64 time=54.3 ms
24 bytes from 192.168.200.109: icmp_seq=82 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=86 ttl=64 time=57.4 ms
24 bytes from 192.168.200.109: icmp_seq=87 ttl=64 time=54.5 ms
24 bytes from 192.168.200.109: icmp_seq=91 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=94 ttl=64 time=52.6 ms
24 bytes from 192.168.200.109: icmp_seq=96 ttl=64 time=53.9 ms
24 bytes from 192.168.200.109: icmp_seq=97 ttl=64 time=54.7 ms
24 bytes from 192.168.200.109: icmp_seq=100 ttl=64 time=52.4 ms
24 bytes from 192.168.200.109: icmp_seq=103 ttl=64 time=51.0 ms
24 bytes from 192.168.200.109: icmp_seq=104 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=105 ttl=64 time=54.3 ms
24 bytes from 192.168.200.109: icmp_seq=111 ttl=64 time=52.5 ms
24 bytes from 192.168.200.109: icmp_seq=114 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=116 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=119 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=120 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=124 ttl=64 time=54.1 ms
24 bytes from 192.168.200.109: icmp_seq=126 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=131 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=132 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=133 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=134 ttl=64 time=51.2 ms
24 bytes from 192.168.200.109: icmp_seq=135 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=136 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=140 ttl=64 time=59.0 ms
24 bytes from 192.168.200.109: icmp_seq=141 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=143 ttl=64 time=51.5 ms
24 bytes from 192.168.200.109: icmp_seq=144 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=152 ttl=64 time=54.4 ms
24 bytes from 192.168.200.109: icmp_seq=156 ttl=64 time=55.8 ms
24 bytes from 192.168.200.109: icmp_seq=165 ttl=64 time=51.4 ms
24 bytes from 192.168.200.109: icmp_seq=166 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=171 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=173 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=180 ttl=64 time=54.8 ms
24 bytes from 192.168.200.109: icmp_seq=181 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=182 ttl=64 time=56.6 ms
24 bytes from 192.168.200.109: icmp_seq=183 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=184 ttl=64 time=53.0 ms
24 bytes from 192.168.200.109: icmp_seq=187 ttl=64 time=51.8 ms
24 bytes from 192.168.200.109: icmp_seq=191 ttl=64 time=50.2 ms
24 bytes from 192.168.200.109: icmp_seq=200 ttl=64 time=49.3 ms
24 bytes from 192.168.200.109: icmp_seq=201 ttl=64 time=53.9 ms
24 bytes from 192.168.200.109: icmp_seq=202 ttl=64 time=52.3 ms
24 bytes from 192.168.200.109: icmp_seq=203 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=204 ttl=64 time=52.0 ms
24 bytes from 192.168.200.109: icmp_seq=205 ttl=64 time=50.5 ms
24 bytes from 192.168.200.109: icmp_seq=210 ttl=64 time=55.2 ms
24 bytes from 192.168.200.109: icmp_seq=213 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=215 ttl=64 time=54.5 ms
24 bytes from 192.168.200.109: icmp_seq=219 ttl=64 time=57.1 ms
24 bytes from 192.168.200.109: icmp_seq=222 ttl=64 time=54.2 ms
24 bytes from 192.168.200.109: icmp_seq=223 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=227 ttl=64 time=54.0 ms
24 bytes from 192.168.200.109: icmp_seq=247 ttl=64 time=50.0 ms
24 bytes from 192.168.200.109: icmp_seq=248 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=249 ttl=64 time=54.5 ms
24 bytes from 192.168.200.109: icmp_seq=251 ttl=64 time=57.0 ms
24 bytes from 192.168.200.109: icmp_seq=252 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=254 ttl=64 time=51.6 ms
24 bytes from 192.168.200.109: icmp_seq=256 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=258 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=259 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=261 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=264 ttl=64 time=57.8 ms
24 bytes from 192.168.200.109: icmp_seq=266 ttl=64 time=63.4 ms
24 bytes from 192.168.200.109: icmp_seq=269 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=273 ttl=64 time=55.0 ms
24 bytes from 192.168.200.109: icmp_seq=275 ttl=64 time=54.0 ms
24 bytes from 192.168.200.109: icmp_seq=278 ttl=64 time=53.2 ms
24 bytes from 192.168.200.109: icmp_seq=279 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=285 ttl=64 time=57.0 ms
24 bytes from 192.168.200.109: icmp_seq=286 ttl=64 time=54.7 ms
24 bytes from 192.168.200.109: icmp_seq=287 ttl=64 time=53.2 ms
24 bytes from 192.168.200.109: icmp_seq=288 ttl=64 time=51.5 ms
24 bytes from 192.168.200.109: icmp_seq=289 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=293 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=296 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=303 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=304 ttl=64 time=55.2 ms
24 bytes from 192.168.200.109: icmp_seq=307 ttl=64 time=51.2 ms
24 bytes from 192.168.200.109: icmp_seq=309 ttl=64 time=54.4 ms
24 bytes from 192.168.200.109: icmp_seq=311 ttl=64 time=58.3 ms
24 bytes from 192.168.200.109: icmp_seq=312 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=313 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=315 ttl=64 time=54.4 ms
24 bytes from 192.168.200.109: icmp_seq=316 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=319 ttl=64 time=53.0 ms
24 bytes from 192.168.200.109: icmp_seq=320 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=321 ttl=64 time=53.8 ms
24 bytes from 192.168.200.109: icmp_seq=333 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=334 ttl=64 time=59.0 ms
24 bytes from 192.168.200.109: icmp_seq=335 ttl=64 time=57.0 ms
24 bytes from 192.168.200.109: icmp_seq=337 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=340 ttl=64 time=58.1 ms
24 bytes from 192.168.200.109: icmp_seq=341 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=343 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=345 ttl=64 time=52.0 ms
24 bytes from 192.168.200.109: icmp_seq=348 ttl=64 time=51.6 ms
24 bytes from 192.168.200.109: icmp_seq=349 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=350 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=351 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=353 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=355 ttl=64 time=54.8 ms
24 bytes from 192.168.200.109: icmp_seq=358 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=359 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=360 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=362 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=364 ttl=64 time=52.6 ms
24 bytes from 192.168.200.109: icmp_seq=366 ttl=64 time=56.4 ms
24 bytes from 192.168.200.109: icmp_seq=367 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=368 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=369 ttl=64 time=55.2 ms
24 bytes from 192.168.200.109: icmp_seq=371 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=372 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=374 ttl=64 time=57.1 ms
24 bytes from 192.168.200.109: icmp_seq=375 ttl=64 time=51.5 ms
24 bytes from 192.168.200.109: icmp_seq=377 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=378 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=380 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=381 ttl=64 time=55.0 ms
24 bytes from 192.168.200.109: icmp_seq=383 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=384 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=385 ttl=64 time=57.7 ms
24 bytes from 192.168.200.109: icmp_seq=389 ttl=64 time=52.8 ms
24 bytes from 192.168.200.109: icmp_seq=390 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=397 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=400 ttl=64 time=53.2 ms
24 bytes from 192.168.200.109: icmp_seq=401 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=403 ttl=64 time=60.2 ms
24 bytes from 192.168.200.109: icmp_seq=405 ttl=64 time=51.1 ms
24 bytes from 192.168.200.109: icmp_seq=407 ttl=64 time=54.5 ms
24 bytes from 192.168.200.109: icmp_seq=410 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=411 ttl=64 time=57.4 ms
24 bytes from 192.168.200.109: icmp_seq=415 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=417 ttl=64 time=53.0 ms
24 bytes from 192.168.200.109: icmp_seq=418 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=419 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=421 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=425 ttl=64 time=56.6 ms
24 bytes from 192.168.200.109: icmp_seq=428 ttl=64 time=57.4 ms
24 bytes from 192.168.200.109: icmp_seq=430 ttl=64 time=54.8 ms
24 bytes from 192.168.200.109: icmp_seq=434 ttl=64 time=53.2 ms
24 bytes from 192.168.200.109: icmp_seq=435 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=446 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=453 ttl=64 time=57.9 ms
24 bytes from 192.168.200.109: icmp_seq=454 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=456 ttl=64 time=61.0 ms
24 bytes from 192.168.200.109: icmp_seq=459 ttl=64 time=57.7 ms
24 bytes from 192.168.200.109: icmp_seq=462 ttl=64 time=56.5 ms
24 bytes from 192.168.200.109: icmp_seq=468 ttl=64 time=59.1 ms
24 bytes from 192.168.200.109: icmp_seq=471 ttl=64 time=51.9 ms
24 bytes from 192.168.200.109: icmp_seq=479 ttl=64 time=53.6 ms
24 bytes from 192.168.200.109: icmp_seq=480 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=492 ttl=64 time=59.9 ms
24 bytes from 192.168.200.109: icmp_seq=493 ttl=64 time=52.4 ms
24 bytes from 192.168.200.109: icmp_seq=494 ttl=64 time=54.1 ms
24 bytes from 192.168.200.109: icmp_seq=495 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=496 ttl=64 time=56.8 ms
24 bytes from 192.168.200.109: icmp_seq=502 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=504 ttl=64 time=59.3 ms
24 bytes from 192.168.200.109: icmp_seq=506 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=518 ttl=64 time=69.0 ms
24 bytes from 192.168.200.109: icmp_seq=520 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=521 ttl=64 time=54.1 ms
24 bytes from 192.168.200.109: icmp_seq=522 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=527 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=529 ttl=64 time=60.9 ms
24 bytes from 192.168.200.109: icmp_seq=531 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=534 ttl=64 time=57.0 ms
24 bytes from 192.168.200.109: icmp_seq=535 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=537 ttl=64 time=53.8 ms
24 bytes from 192.168.200.109: icmp_seq=539 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=541 ttl=64 time=58.5 ms
24 bytes from 192.168.200.109: icmp_seq=542 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=543 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=544 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=547 ttl=64 time=56.4 ms
24 bytes from 192.168.200.109: icmp_seq=548 ttl=64 time=62.4 ms
24 bytes from 192.168.200.109: icmp_seq=549 ttl=64 time=53.9 ms
24 bytes from 192.168.200.109: icmp_seq=550 ttl=64 time=52.7 ms
24 bytes from 192.168.200.109: icmp_seq=552 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=555 ttl=64 time=57.3 ms
24 bytes from 192.168.200.109: icmp_seq=556 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=558 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=559 ttl=64 time=54.2 ms
24 bytes from 192.168.200.109: icmp_seq=561 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=566 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=571 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=574 ttl=64 time=58.1 ms
24 bytes from 192.168.200.109: icmp_seq=579 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=584 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=589 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=591 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=592 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=593 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=594 ttl=64 time=57.7 ms
24 bytes from 192.168.200.109: icmp_seq=596 ttl=64 time=61.1 ms
24 bytes from 192.168.200.109: icmp_seq=601 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=602 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=603 ttl=64 time=58.2 ms
24 bytes from 192.168.200.109: icmp_seq=604 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=606 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=607 ttl=64 time=54.2 ms
24 bytes from 192.168.200.109: icmp_seq=610 ttl=64 time=53.9 ms
24 bytes from 192.168.200.109: icmp_seq=611 ttl=64 time=54.6 ms
24 bytes from 192.168.200.109: icmp_seq=615 ttl=64 time=54.0 ms
24 bytes from 192.168.200.109: icmp_seq=616 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=617 ttl=64 time=61.6 ms
24 bytes from 192.168.200.109: icmp_seq=618 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=619 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=620 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=622 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=625 ttl=64 time=56.4 ms
24 bytes from 192.168.200.109: icmp_seq=626 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=627 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=629 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=632 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=633 ttl=64 time=52.2 ms
24 bytes from 192.168.200.109: icmp_seq=635 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=639 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=641 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=643 ttl=64 time=55.8 ms
24 bytes from 192.168.200.109: icmp_seq=645 ttl=64 time=56.8 ms
24 bytes from 192.168.200.109: icmp_seq=647 ttl=64 time=58.2 ms
24 bytes from 192.168.200.109: icmp_seq=648 ttl=64 time=54.8 ms
24 bytes from 192.168.200.109: icmp_seq=653 ttl=64 time=1075 ms
24 bytes from 192.168.200.109: icmp_seq=655 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=656 ttl=64 time=57.2 ms
24 bytes from 192.168.200.109: icmp_seq=658 ttl=64 time=56.4 ms
24 bytes from 192.168.200.109: icmp_seq=659 ttl=64 time=58.4 ms
24 bytes from 192.168.200.109: icmp_seq=664 ttl=64 time=56.0 ms
24 bytes from 192.168.200.109: icmp_seq=665 ttl=64 time=54.0 ms
24 bytes from 192.168.200.109: icmp_seq=666 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=667 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=668 ttl=64 time=53.8 ms
24 bytes from 192.168.200.109: icmp_seq=670 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=672 ttl=64 time=56.6 ms
24 bytes from 192.168.200.109: icmp_seq=676 ttl=64 time=57.7 ms
24 bytes from 192.168.200.109: icmp_seq=677 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=678 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=679 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=680 ttl=64 time=59.4 ms
24 bytes from 192.168.200.109: icmp_seq=683 ttl=64 time=57.1 ms
24 bytes from 192.168.200.109: icmp_seq=686 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=690 ttl=64 time=58.9 ms
24 bytes from 192.168.200.109: icmp_seq=691 ttl=64 time=53.1 ms
24 bytes from 192.168.200.109: icmp_seq=692 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=695 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=696 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=698 ttl=64 time=59.5 ms
24 bytes from 192.168.200.109: icmp_seq=699 ttl=64 time=59.8 ms
24 bytes from 192.168.200.109: icmp_seq=702 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=704 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=707 ttl=64 time=58.4 ms
24 bytes from 192.168.200.109: icmp_seq=709 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=712 ttl=64 time=52.5 ms
24 bytes from 192.168.200.109: icmp_seq=713 ttl=64 time=56.8 ms
24 bytes from 192.168.200.109: icmp_seq=714 ttl=64 time=52.5 ms
24 bytes from 192.168.200.109: icmp_seq=715 ttl=64 time=52.3 ms
24 bytes from 192.168.200.109: icmp_seq=718 ttl=64 time=54.2 ms
24 bytes from 192.168.200.109: icmp_seq=719 ttl=64 time=58.4 ms
24 bytes from 192.168.200.109: icmp_seq=720 ttl=64 time=62.9 ms
24 bytes from 192.168.200.109: icmp_seq=726 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=730 ttl=64 time=57.4 ms
24 bytes from 192.168.200.109: icmp_seq=733 ttl=64 time=56.9 ms
24 bytes from 192.168.200.109: icmp_seq=734 ttl=64 time=57.5 ms
24 bytes from 192.168.200.109: icmp_seq=741 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=746 ttl=64 time=60.3 ms
24 bytes from 192.168.200.109: icmp_seq=747 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=748 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=749 ttl=64 time=55.2 ms
24 bytes from 192.168.200.109: icmp_seq=759 ttl=64 time=56.1 ms
24 bytes from 192.168.200.109: icmp_seq=763 ttl=64 time=56.7 ms
24 bytes from 192.168.200.109: icmp_seq=765 ttl=64 time=56.8 ms
24 bytes from 192.168.200.109: icmp_seq=767 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=778 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=779 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=781 ttl=64 time=52.6 ms
24 bytes from 192.168.200.109: icmp_seq=783 ttl=64 time=56.3 ms
24 bytes from 192.168.200.109: icmp_seq=784 ttl=64 time=58.6 ms
24 bytes from 192.168.200.109: icmp_seq=785 ttl=64 time=58.1 ms
24 bytes from 192.168.200.109: icmp_seq=791 ttl=64 time=57.6 ms
24 bytes from 192.168.200.109: icmp_seq=792 ttl=64 time=55.9 ms
24 bytes from 192.168.200.109: icmp_seq=795 ttl=64 time=54.0 ms
24 bytes from 192.168.200.109: icmp_seq=796 ttl=64 time=54.4 ms
24 bytes from 192.168.200.109: icmp_seq=798 ttl=64 time=55.0 ms
24 bytes from 192.168.200.109: icmp_seq=800 ttl=64 time=56.2 ms
24 bytes from 192.168.200.109: icmp_seq=801 ttl=64 time=57.3 ms
24 bytes from 192.168.200.109: icmp_seq=803 ttl=64 time=57.1 ms
24 bytes from 192.168.200.109: icmp_seq=804 ttl=64 time=55.1 ms
24 bytes from 192.168.200.109: icmp_seq=805 ttl=64 time=57.5 ms
24 bytes from 192.168.200.109: icmp_seq=806 ttl=64 time=57.5 ms
24 bytes from 192.168.200.109: icmp_seq=808 ttl=64 time=54.9 ms
24 bytes from 192.168.200.109: icmp_seq=811 ttl=64 time=58.0 ms
24 bytes from 192.168.200.109: icmp_seq=813 ttl=64 time=53.3 ms
24 bytes from 192.168.200.109: icmp_seq=814 ttl=64 time=55.5 ms
24 bytes from 192.168.200.109: icmp_seq=815 ttl=64 time=59.9 ms
24 bytes from 192.168.200.109: icmp_seq=818 ttl=64 time=55.2 ms
24 bytes from 192.168.200.109: icmp_seq=819 ttl=64 time=55.3 ms
24 bytes from 192.168.200.109: icmp_seq=822 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=825 ttl=64 time=54.5 ms
24 bytes from 192.168.200.109: icmp_seq=829 ttl=64 time=53.5 ms
24 bytes from 192.168.200.109: icmp_seq=833 ttl=64 time=53.7 ms
24 bytes from 192.168.200.109: icmp_seq=834 ttl=64 time=59.7 ms
24 bytes from 192.168.200.109: icmp_seq=841 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=842 ttl=64 time=55.7 ms
24 bytes from 192.168.200.109: icmp_seq=843 ttl=64 time=55.6 ms
24 bytes from 192.168.200.109: icmp_seq=844 ttl=64 time=59.6 ms
24 bytes from 192.168.200.109: icmp_seq=846 ttl=64 time=55.4 ms
24 bytes from 192.168.200.109: icmp_seq=848 ttl=64 time=52.9 ms
24 bytes from 192.168.200.109: icmp_seq=849 ttl=64 time=53.4 ms
24 bytes from 192.168.200.109: icmp_seq=855 ttl=64 time=55.6 ms
