Four Hops 32byte Packet RX/TX 915/928 AVG Gain 47 
PING 192.168.200.109 (192.168.200.109) 24(52) bytes of data.
32 bytes from 192.168.200.109: icmp_seq=564 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=565 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=566 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=567 ttl=64 time=53.3 ms
32 bytes from 192.168.200.109: icmp_seq=570 ttl=64 time=56.8 ms
32 bytes from 192.168.200.109: icmp_seq=573 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=577 ttl=64 time=52.0 ms
32 bytes from 192.168.200.109: icmp_seq=578 ttl=64 time=52.6 ms
32 bytes from 192.168.200.109: icmp_seq=579 ttl=64 time=56.6 ms
32 bytes from 192.168.200.109: icmp_seq=580 ttl=64 time=59.5 ms
32 bytes from 192.168.200.109: icmp_seq=581 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=582 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=584 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=586 ttl=64 time=57.0 ms
32 bytes from 192.168.200.109: icmp_seq=588 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=589 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=590 ttl=64 time=53.3 ms
32 bytes from 192.168.200.109: icmp_seq=591 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=592 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=593 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=594 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=595 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=596 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=597 ttl=64 time=56.2 ms
32 bytes from 192.168.200.109: icmp_seq=598 ttl=64 time=58.9 ms
32 bytes from 192.168.200.109: icmp_seq=599 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=600 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=601 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=602 ttl=64 time=53.6 ms
32 bytes from 192.168.200.109: icmp_seq=603 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=604 ttl=64 time=64.2 ms
32 bytes from 192.168.200.109: icmp_seq=605 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=606 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=607 ttl=64 time=52.1 ms
32 bytes from 192.168.200.109: icmp_seq=608 ttl=64 time=54.7 ms
32 bytes from 192.168.200.109: icmp_seq=609 ttl=64 time=52.7 ms
32 bytes from 192.168.200.109: icmp_seq=610 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=611 ttl=64 time=61.6 ms
32 bytes from 192.168.200.109: icmp_seq=612 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=613 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=615 ttl=64 time=56.8 ms
32 bytes from 192.168.200.109: icmp_seq=616 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=617 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=618 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=619 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=620 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=621 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=622 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=624 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=625 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=626 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=627 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=628 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=629 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=630 ttl=64 time=53.7 ms
32 bytes from 192.168.200.109: icmp_seq=631 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=632 ttl=64 time=53.6 ms
32 bytes from 192.168.200.109: icmp_seq=633 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=634 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=635 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=636 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=637 ttl=64 time=53.7 ms
32 bytes from 192.168.200.109: icmp_seq=638 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=639 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=640 ttl=64 time=52.1 ms
32 bytes from 192.168.200.109: icmp_seq=641 ttl=64 time=52.5 ms
32 bytes from 192.168.200.109: icmp_seq=643 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=645 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=646 ttl=64 time=59.6 ms
32 bytes from 192.168.200.109: icmp_seq=647 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=648 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=649 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=650 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=651 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=652 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=655 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=656 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=657 ttl=64 time=56.4 ms
32 bytes from 192.168.200.109: icmp_seq=658 ttl=64 time=52.6 ms
32 bytes from 192.168.200.109: icmp_seq=660 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=661 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=662 ttl=64 time=53.5 ms
32 bytes from 192.168.200.109: icmp_seq=663 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=666 ttl=64 time=52.9 ms
32 bytes from 192.168.200.109: icmp_seq=667 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=668 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=669 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=671 ttl=64 time=54.9 ms
32 bytes from 192.168.200.109: icmp_seq=672 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=673 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=675 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=676 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=678 ttl=64 time=55.0 ms
32 bytes from 192.168.200.109: icmp_seq=681 ttl=64 time=59.4 ms
32 bytes from 192.168.200.109: icmp_seq=682 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=683 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=684 ttl=64 time=51.5 ms
32 bytes from 192.168.200.109: icmp_seq=685 ttl=64 time=53.9 ms
32 bytes from 192.168.200.109: icmp_seq=686 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=687 ttl=64 time=60.1 ms
32 bytes from 192.168.200.109: icmp_seq=688 ttl=64 time=52.5 ms
32 bytes from 192.168.200.109: icmp_seq=689 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=690 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=694 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=695 ttl=64 time=57.3 ms
32 bytes from 192.168.200.109: icmp_seq=696 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=697 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=698 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=699 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=700 ttl=64 time=60.8 ms
32 bytes from 192.168.200.109: icmp_seq=701 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=702 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=704 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=705 ttl=64 time=57.1 ms
32 bytes from 192.168.200.109: icmp_seq=706 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=707 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=710 ttl=64 time=51.7 ms
32 bytes from 192.168.200.109: icmp_seq=711 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=713 ttl=64 time=52.8 ms
32 bytes from 192.168.200.109: icmp_seq=715 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=716 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=718 ttl=64 time=57.1 ms
32 bytes from 192.168.200.109: icmp_seq=719 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=720 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=722 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=725 ttl=64 time=60.2 ms
32 bytes from 192.168.200.109: icmp_seq=726 ttl=64 time=54.7 ms
32 bytes from 192.168.200.109: icmp_seq=727 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=728 ttl=64 time=54.2 ms
32 bytes from 192.168.200.109: icmp_seq=730 ttl=64 time=52.2 ms
32 bytes from 192.168.200.109: icmp_seq=731 ttl=64 time=52.3 ms
32 bytes from 192.168.200.109: icmp_seq=732 ttl=64 time=59.0 ms
32 bytes from 192.168.200.109: icmp_seq=733 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=737 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=738 ttl=64 time=55.0 ms
32 bytes from 192.168.200.109: icmp_seq=740 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=741 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=743 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=748 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=751 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=752 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=753 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=754 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=755 ttl=64 time=52.3 ms
32 bytes from 192.168.200.109: icmp_seq=756 ttl=64 time=55.0 ms
32 bytes from 192.168.200.109: icmp_seq=757 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=759 ttl=64 time=54.7 ms
32 bytes from 192.168.200.109: icmp_seq=760 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=761 ttl=64 time=57.7 ms
32 bytes from 192.168.200.109: icmp_seq=763 ttl=64 time=53.5 ms
32 bytes from 192.168.200.109: icmp_seq=764 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=767 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=772 ttl=64 time=56.7 ms
32 bytes from 192.168.200.109: icmp_seq=774 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=776 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=781 ttl=64 time=63.8 ms
32 bytes from 192.168.200.109: icmp_seq=785 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=787 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=788 ttl=64 time=54.2 ms
32 bytes from 192.168.200.109: icmp_seq=789 ttl=64 time=56.5 ms
32 bytes from 192.168.200.109: icmp_seq=790 ttl=64 time=52.3 ms
32 bytes from 192.168.200.109: icmp_seq=793 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=795 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=797 ttl=64 time=55.8 ms
32 bytes from 192.168.200.109: icmp_seq=798 ttl=64 time=55.7 ms
32 bytes from 192.168.200.109: icmp_seq=800 ttl=64 time=54.9 ms
32 bytes from 192.168.200.109: icmp_seq=801 ttl=64 time=53.3 ms
32 bytes from 192.168.200.109: icmp_seq=802 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=803 ttl=64 time=54.7 ms
32 bytes from 192.168.200.109: icmp_seq=804 ttl=64 time=58.6 ms
32 bytes from 192.168.200.109: icmp_seq=805 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=810 ttl=64 time=58.5 ms
32 bytes from 192.168.200.109: icmp_seq=818 ttl=64 time=52.9 ms
32 bytes from 192.168.200.109: icmp_seq=819 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=820 ttl=64 time=57.4 ms
32 bytes from 192.168.200.109: icmp_seq=821 ttl=64 time=53.5 ms
32 bytes from 192.168.200.109: icmp_seq=823 ttl=64 time=55.1 ms
32 bytes from 192.168.200.109: icmp_seq=824 ttl=64 time=59.8 ms
32 bytes from 192.168.200.109: icmp_seq=826 ttl=64 time=58.0 ms
32 bytes from 192.168.200.109: icmp_seq=832 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=835 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=836 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=838 ttl=64 time=54.2 ms
32 bytes from 192.168.200.109: icmp_seq=839 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=840 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=843 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=853 ttl=64 time=57.5 ms
32 bytes from 192.168.200.109: icmp_seq=859 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=860 ttl=64 time=56.2 ms
32 bytes from 192.168.200.109: icmp_seq=862 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=870 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=875 ttl=64 time=57.2 ms
32 bytes from 192.168.200.109: icmp_seq=877 ttl=64 time=60.2 ms
32 bytes from 192.168.200.109: icmp_seq=878 ttl=64 time=56.3 ms
32 bytes from 192.168.200.109: icmp_seq=881 ttl=64 time=54.4 ms
32 bytes from 192.168.200.109: icmp_seq=883 ttl=64 time=59.6 ms
32 bytes from 192.168.200.109: icmp_seq=884 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=885 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=886 ttl=64 time=61.9 ms
32 bytes from 192.168.200.109: icmp_seq=887 ttl=64 time=53.8 ms
32 bytes from 192.168.200.109: icmp_seq=888 ttl=64 time=51.5 ms
32 bytes from 192.168.200.109: icmp_seq=889 ttl=64 time=61.7 ms
32 bytes from 192.168.200.109: icmp_seq=890 ttl=64 time=53.6 ms
32 bytes from 192.168.200.109: icmp_seq=891 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=892 ttl=64 time=53.4 ms
32 bytes from 192.168.200.109: icmp_seq=894 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=896 ttl=64 time=58.7 ms
32 bytes from 192.168.200.109: icmp_seq=897 ttl=64 time=54.3 ms
32 bytes from 192.168.200.109: icmp_seq=899 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=900 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=901 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=914 ttl=64 time=55.2 ms
32 bytes from 192.168.200.109: icmp_seq=915 ttl=64 time=59.1 ms
32 bytes from 192.168.200.109: icmp_seq=916 ttl=64 time=57.8 ms
32 bytes from 192.168.200.109: icmp_seq=917 ttl=64 time=59.3 ms
32 bytes from 192.168.200.109: icmp_seq=918 ttl=64 time=53.6 ms
32 bytes from 192.168.200.109: icmp_seq=919 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=920 ttl=64 time=54.0 ms
32 bytes from 192.168.200.109: icmp_seq=928 ttl=64 time=52.8 ms
32 bytes from 192.168.200.109: icmp_seq=930 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=933 ttl=64 time=55.6 ms
32 bytes from 192.168.200.109: icmp_seq=934 ttl=64 time=59.7 ms
32 bytes from 192.168.200.109: icmp_seq=938 ttl=64 time=51.4 ms
32 bytes from 192.168.200.109: icmp_seq=939 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=946 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=948 ttl=64 time=61.9 ms
32 bytes from 192.168.200.109: icmp_seq=949 ttl=64 time=60.3 ms
32 bytes from 192.168.200.109: icmp_seq=951 ttl=64 time=52.2 ms
32 bytes from 192.168.200.109: icmp_seq=952 ttl=64 time=54.8 ms
32 bytes from 192.168.200.109: icmp_seq=953 ttl=64 time=54.6 ms
32 bytes from 192.168.200.109: icmp_seq=954 ttl=64 time=60.6 ms
32 bytes from 192.168.200.109: icmp_seq=955 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=960 ttl=64 time=53.2 ms
32 bytes from 192.168.200.109: icmp_seq=962 ttl=64 time=58.4 ms
32 bytes from 192.168.200.109: icmp_seq=968 ttl=64 time=1327 ms
32 bytes from 192.168.200.109: icmp_seq=971 ttl=64 time=55.4 ms
32 bytes from 192.168.200.109: icmp_seq=972 ttl=64 time=55.9 ms
32 bytes from 192.168.200.109: icmp_seq=973 ttl=64 time=56.1 ms
32 bytes from 192.168.200.109: icmp_seq=975 ttl=64 time=51.7 ms
32 bytes from 192.168.200.109: icmp_seq=978 ttl=64 time=55.3 ms
32 bytes from 192.168.200.109: icmp_seq=979 ttl=64 time=60.4 ms
32 bytes from 192.168.200.109: icmp_seq=981 ttl=64 time=55.5 ms
32 bytes from 192.168.200.109: icmp_seq=983 ttl=64 time=54.9 ms
32 bytes from 192.168.200.109: icmp_seq=984 ttl=64 time=57.6 ms
32 bytes from 192.168.200.109: icmp_seq=986 ttl=64 time=60.1 ms
32 bytes from 192.168.200.109: icmp_seq=987 ttl=64 time=62.5 ms
32 bytes from 192.168.200.109: icmp_seq=988 ttl=64 time=54.1 ms
32 bytes from 192.168.200.109: icmp_seq=989 ttl=64 time=54.5 ms
32 bytes from 192.168.200.109: icmp_seq=992 ttl=64 time=53.6 ms
32 bytes from 192.168.200.109: icmp_seq=994 ttl=64 time=54.9 ms
32 bytes from 192.168.200.109: icmp_seq=995 ttl=64 time=52.5 ms
32 bytes from 192.168.200.109: icmp_seq=996 ttl=64 time=56.5 ms

--- 192.168.200.109 ping statistics ---
1000 packets transmitted, 604 received, 39% packet loss, time 1002408ms
rtt min/avg/max/mdev = 51.479/60.854/1366.471/74.189 ms, pipe 2
